trip_id;start_time;end_time;headway_secs
311C-10-0;10:00:00;10:59:00;1800
311C-10-0;11:00:00;11:59:00;1200
311C-10-0;12:00:00;12:59:00;1200
311C-10-0;13:00:00;13:59:00;1800
311C-10-0;14:00:00;14:59:00;1200
311C-10-0;15:00:00;15:59:00;900
311C-10-0;16:00:00;16:59:00;1200
311C-10-0;17:00:00;17:59:00;1800
311C-10-0;18:00:00;18:59:00;1800
311C-10-0;19:00:00;19:59:00;1800
311C-10-0;20:00:00;20:59:00;1800
311C-10-0;21:00:00;21:59:00;1800
311C-10-0;22:00:00;22:59:00;1200
311C-10-0;23:00:00;23:59:00;3600
311C-10-1;00:00:00;00:59:00;1800
311C-10-1;04:00:00;04:59:00;3600
311C-10-1;05:00:00;05:59:00;3600
311C-10-1;06:00:00;06:59:00;1800
311C-10-1;07:00:00;07:59:00;1800
311C-10-1;08:00:00;08:59:00;1200
311C-10-1;09:00:00;09:59:00;900
311C-10-1;10:00:00;10:59:00;1800
311C-10-1;11:00:00;11:59:00;1800
311C-10-1;12:00:00;12:59:00;1200
311C-10-1;13:00:00;13:59:00;1200
311C-10-1;14:00:00;14:59:00;1200
311C-10-1;15:00:00;15:59:00;1800
311C-10-1;16:00:00;16:59:00;1200
311C-10-1;17:00:00;17:59:00;900
311C-10-1;18:00:00;18:59:00;1200
311C-10-1;19:00:00;19:59:00;1800
311C-10-1;20:00:00;20:59:00;1800
311C-10-1;21:00:00;21:59:00;1800
311C-10-1;22:00:00;22:59:00;1200
311C-10-1;23:00:00;23:59:00;1800
312N-10-0;04:00:00;04:59:00;900
312N-10-0;05:00:00;05:59:00;420
312N-10-0;06:00:00;06:59:00;360
312N-10-0;07:00:00;07:59:00;600
312N-10-0;08:00:00;08:59:00;900
312N-10-0;09:00:00;09:59:00;720
312N-10-0;10:00:00;10:59:00;720
312N-10-0;11:00:00;11:59:00;600
312N-10-0;12:00:00;12:59:00;720
312N-10-0;13:00:00;13:59:00;1200
312N-10-0;14:00:00;14:59:00;900
312N-10-0;15:00:00;15:59:00;720
312N-10-0;16:00:00;16:59:00;900
312N-10-0;17:00:00;17:59:00;900
312N-10-0;18:00:00;18:59:00;1200
312N-10-0;19:00:00;19:59:00;1200
312N-10-0;20:00:00;20:59:00;900
312N-10-0;21:00:00;21:59:00;600
312N-10-0;22:00:00;22:59:00;1200
312N-10-0;23:00:00;23:59:00;3600
312N-10-1;00:00:00;00:59:00;3600
312N-10-1;05:00:00;05:59:00;1200
312N-10-1;06:00:00;06:59:00;900
312N-10-1;07:00:00;07:59:00;720
312N-10-1;08:00:00;08:59:00;600
312N-10-1;09:00:00;09:59:00;900
312N-10-1;10:00:00;10:59:00;900
312N-10-1;11:00:00;11:59:00;720
312N-10-1;12:00:00;12:59:00;900
312N-10-1;13:00:00;13:59:00;600
312N-10-1;14:00:00;14:59:00;600
312N-10-1;15:00:00;15:59:00;600
312N-10-1;16:00:00;16:59:00;420
312N-10-1;17:00:00;17:59:00;600
312N-10-1;18:00:00;18:59:00;480
312N-10-1;19:00:00;19:59:00;720
312N-10-1;20:00:00;20:59:00;1200
312N-10-1;21:00:00;21:59:00;1200
312N-10-1;22:00:00;22:59:00;1200
312N-10-1;23:00:00;23:59:00;900
3134-10-0;04:00:00;04:59:00;600
3134-10-0;05:00:00;05:59:00;360
3134-10-0;06:00:00;06:59:00;360
3134-10-0;07:00:00;07:59:00;360
3134-10-0;08:00:00;08:59:00;720
3134-10-0;09:00:00;09:59:00;720
3134-10-0;10:00:00;10:59:00;720
3134-10-0;11:00:00;11:59:00;720
3134-10-0;12:00:00;12:59:00;720
3134-10-0;13:00:00;13:59:00;720
3134-10-0;14:00:00;14:59:00;720
3134-10-0;15:00:00;15:59:00;720
3134-10-0;16:00:00;16:59:00;600
3134-10-0;17:00:00;17:59:00;420
3134-10-0;18:00:00;18:59:00;600
3134-10-0;19:00:00;19:59:00;720
3134-10-0;20:00:00;20:59:00;900
3134-10-0;21:00:00;21:59:00;900
3134-10-0;22:00:00;22:59:00;900
3134-10-0;23:00:00;23:59:00;1800
3134-10-1;00:00:00;00:59:00;1800
3134-10-1;05:00:00;05:59:00;600
3134-10-1;06:00:00;06:59:00;420
3134-10-1;07:00:00;07:59:00;420
3134-10-1;08:00:00;08:59:00;360
3134-10-1;09:00:00;09:59:00;600
3134-10-1;10:00:00;10:59:00;720
3134-10-1;11:00:00;11:59:00;720
3134-10-1;12:00:00;12:59:00;720
3134-10-1;13:00:00;13:59:00;720
3134-10-1;14:00:00;14:59:00;720
3134-10-1;15:00:00;15:59:00;480
3134-10-1;16:00:00;16:59:00;480
3134-10-1;17:00:00;17:59:00;420
3134-10-1;18:00:00;18:59:00;480
3134-10-1;19:00:00;19:59:00;600
3134-10-1;20:00:00;20:59:00;480
3134-10-1;21:00:00;21:59:00;720
3134-10-1;22:00:00;22:59:00;900
3134-10-1;23:00:00;23:59:00;1200
3139-10-0;05:00:00;05:59:00;1800
3139-10-0;06:00:00;06:59:00;1800
3139-10-0;07:00:00;07:59:00;1200
3139-10-0;08:00:00;08:59:00;3600
3139-10-0;09:00:00;09:59:00;3600
3139-10-0;10:00:00;10:59:00;1800
3139-10-0;11:00:00;11:59:00;3600
3139-10-0;12:00:00;12:59:00;1800
3139-10-0;13:00:00;13:59:00;1800
3139-10-0;14:00:00;14:59:00;1800
3139-10-0;15:00:00;15:59:00;3600
3139-10-0;16:00:00;16:59:00;1800
3139-10-0;17:00:00;17:59:00;1800
3139-10-0;18:00:00;18:59:00;3600
3139-10-0;19:00:00;19:59:00;3600
3139-10-0;20:00:00;20:59:00;1800
3139-10-0;21:00:00;21:59:00;3600
3139-10-0;22:00:00;22:59:00;3600
3139-10-0;23:00:00;23:59:00;3600
3139-10-1;00:00:00;00:59:00;3600
3139-10-1;05:00:00;05:59:00;3600
3139-10-1;06:00:00;06:59:00;3600
3139-10-1;07:00:00;07:59:00;3600
3139-10-1;08:00:00;08:59:00;1800
3139-10-1;09:00:00;09:59:00;1800
3139-10-1;10:00:00;10:59:00;1800
3139-10-1;11:00:00;11:59:00;3600
3139-10-1;12:00:00;12:59:00;1800
3139-10-1;13:00:00;13:59:00;3600
3139-10-1;14:00:00;14:59:00;1800
3139-10-1;15:00:00;15:59:00;1800
3139-10-1;16:00:00;16:59:00;1800
3139-10-1;17:00:00;17:59:00;3600
3139-10-1;18:00:00;18:59:00;1800
3139-10-1;19:00:00;19:59:00;3600
3139-10-1;20:00:00;20:59:00;1800
3139-10-1;21:00:00;21:59:00;3600
3139-10-1;22:00:00;22:59:00;1800
3139-10-1;23:00:00;23:59:00;3600
3141-10-0;04:00:00;04:59:00;1800
3141-10-0;05:00:00;05:59:00;900
3141-10-0;06:00:00;06:59:00;600
3141-10-0;07:00:00;07:59:00;900
3141-10-0;08:00:00;08:59:00;1200
3141-10-0;09:00:00;09:59:00;1200
3141-10-0;10:00:00;10:59:00;1200
3141-10-0;11:00:00;11:59:00;1800
3141-10-0;12:00:00;12:59:00;1200
3141-10-0;13:00:00;13:59:00;1200
3141-10-0;14:00:00;14:59:00;900
3141-10-0;15:00:00;15:59:00;900
3141-10-0;16:00:00;16:59:00;900
3141-10-0;17:00:00;17:59:00;1800
3141-10-0;18:00:00;18:59:00;1800
3141-10-0;19:00:00;19:59:00;1800
3141-10-0;20:00:00;20:59:00;1800
3141-10-0;21:00:00;21:59:00;1800
3141-10-0;22:00:00;22:59:00;1800
3141-10-0;23:00:00;23:59:00;3600
3141-10-1;04:00:00;04:59:00;3600
3141-10-1;05:00:00;05:59:00;1800
3141-10-1;06:00:00;06:59:00;1200
3141-10-1;07:00:00;07:59:00;1200
3141-10-1;08:00:00;08:59:00;720
3141-10-1;09:00:00;09:59:00;900
3141-10-1;10:00:00;10:59:00;1800
3141-10-1;11:00:00;11:59:00;900
3141-10-1;12:00:00;12:59:00;1200
3141-10-1;13:00:00;13:59:00;1800
3141-10-1;14:00:00;14:59:00;1200
3141-10-1;15:00:00;15:59:00;900
3141-10-1;16:00:00;16:59:00;900
3141-10-1;17:00:00;17:59:00;900
3141-10-1;18:00:00;18:59:00;1200
3141-10-1;19:00:00;19:59:00;1800
3141-10-1;20:00:00;20:59:00;1800
3141-10-1;21:00:00;21:59:00;1200
3141-10-1;22:00:00;22:59:00;1800
3141-10-1;23:00:00;23:59:00;1800
314J-10-0;04:00:00;04:59:00;1800
314J-10-0;05:00:00;05:59:00;1200
314J-10-0;06:00:00;06:59:00;720
314J-10-0;07:00:00;07:59:00;1200
314J-10-0;08:00:00;08:59:00;1800
314J-10-0;09:00:00;09:59:00;1800
314J-10-0;10:00:00;10:59:00;1200
314J-10-0;11:00:00;11:59:00;1200
314J-10-0;12:00:00;12:59:00;1800
314J-10-0;13:00:00;13:59:00;1200
314J-10-0;14:00:00;14:59:00;1200
314J-10-0;15:00:00;15:59:00;1200
314J-10-0;16:00:00;16:59:00;1800
314J-10-0;17:00:00;17:59:00;1800
314J-10-0;18:00:00;18:59:00;1800
314J-10-0;19:00:00;19:59:00;1800
314J-10-0;20:00:00;20:59:00;1800
314J-10-0;21:00:00;21:59:00;1800
314J-10-0;22:00:00;22:59:00;1800
314J-10-0;23:00:00;23:59:00;3600
314J-10-1;00:00:00;00:59:00;1800
314J-10-1;05:00:00;05:59:00;1800
314J-10-1;06:00:00;06:59:00;1200
314J-10-1;07:00:00;07:59:00;1800
314J-10-1;08:00:00;08:59:00;900
314J-10-1;09:00:00;09:59:00;1800
314J-10-1;10:00:00;10:59:00;1800
314J-10-1;11:00:00;11:59:00;1800
314J-10-1;12:00:00;12:59:00;1200
314J-10-1;13:00:00;13:59:00;1200
314J-10-1;14:00:00;14:59:00;1800
314J-10-1;15:00:00;15:59:00;1200
314J-10-1;16:00:00;16:59:00;1200
314J-10-1;17:00:00;17:59:00;1200
314J-10-1;18:00:00;18:59:00;1800
314J-10-1;19:00:00;19:59:00;1800
314J-10-1;20:00:00;20:59:00;1200
314J-10-1;21:00:00;21:59:00;1800
314J-10-1;22:00:00;22:59:00;1800
314J-10-1;23:00:00;23:59:00;1800
314V-10-0;04:00:00;04:59:00;1800
314V-10-0;05:00:00;05:59:00;1800
314V-10-0;06:00:00;06:59:00;1200
314V-10-0;07:00:00;07:59:00;3600
314V-10-0;08:00:00;08:59:00;1800
314V-10-0;09:00:00;09:59:00;3600
314V-10-0;10:00:00;10:59:00;1800
314V-10-0;11:00:00;11:59:00;3600
314V-10-0;12:00:00;12:59:00;1800
314V-10-0;13:00:00;13:59:00;3600
314V-10-0;14:00:00;14:59:00;1800
314V-10-0;15:00:00;15:59:00;1800
314V-10-0;16:00:00;16:59:00;3600
314V-10-0;17:00:00;17:59:00;1800
314V-10-0;18:00:00;18:59:00;1800
314V-10-0;19:00:00;19:59:00;3600
314V-10-0;20:00:00;20:59:00;1800
314V-10-0;21:00:00;21:59:00;1800
314V-10-0;22:00:00;22:59:00;1800
314V-10-0;23:00:00;23:59:00;3600
314V-10-1;00:00:00;00:59:00;3600
314V-10-1;04:00:00;04:59:00;3600
314V-10-1;05:00:00;05:59:00;3600
314V-10-1;06:00:00;06:59:00;1800
314V-10-1;07:00:00;07:59:00;3600
314V-10-1;08:00:00;08:59:00;1800
314V-10-1;09:00:00;09:59:00;1800
314V-10-1;10:00:00;10:59:00;3600
314V-10-1;11:00:00;11:59:00;1800
314V-10-1;12:00:00;12:59:00;3600
314V-10-1;13:00:00;13:59:00;1800
314V-10-1;14:00:00;14:59:00;3600
314V-10-1;15:00:00;15:59:00;1800
314V-10-1;16:00:00;16:59:00;1800
314V-10-1;17:00:00;17:59:00;1800
314V-10-1;18:00:00;18:59:00;1800
314V-10-1;19:00:00;19:59:00;3600
314V-10-1;20:00:00;20:59:00;1800
314V-10-1;21:00:00;21:59:00;1800
314V-10-1;22:00:00;22:59:00;1800
314V-10-1;23:00:00;23:59:00;1800
3160-10-0;04:00:00;04:59:00;1800
3160-10-0;05:00:00;05:59:00;420
3160-10-0;06:00:00;06:59:00;360
3160-10-0;07:00:00;07:59:00;420
3160-10-0;08:00:00;08:59:00;480
3160-10-0;09:00:00;09:59:00;600
3160-10-0;10:00:00;10:59:00;420
3160-10-0;11:00:00;11:59:00;360
3160-10-0;12:00:00;12:59:00;600
3160-10-0;13:00:00;13:59:00;480
3160-10-0;14:00:00;14:59:00;420
3160-10-0;15:00:00;15:59:00;600
3160-10-0;16:00:00;16:59:00;480
3160-10-0;17:00:00;17:59:00;720
3160-10-0;18:00:00;18:59:00;1200
3160-10-0;19:00:00;19:59:00;1200
3160-10-0;20:00:00;20:59:00;1200
3160-10-0;21:00:00;21:59:00;1200
3160-10-0;22:00:00;22:59:00;1200
3160-10-0;23:00:00;23:59:00;1200
3160-10-1;05:00:00;05:59:00;720
3160-10-1;06:00:00;06:59:00;420
3160-10-1;07:00:00;07:59:00;480
3160-10-1;08:00:00;08:59:00;420
3160-10-1;09:00:00;09:59:00;480
3160-10-1;10:00:00;10:59:00;420
3160-10-1;11:00:00;11:59:00;480
3160-10-1;12:00:00;12:59:00;420
3160-10-1;13:00:00;13:59:00;480
3160-10-1;14:00:00;14:59:00;480
3160-10-1;15:00:00;15:59:00;480
3160-10-1;16:00:00;16:59:00;600
3160-10-1;17:00:00;17:59:00;480
3160-10-1;18:00:00;18:59:00;720
3160-10-1;19:00:00;19:59:00;1200
3160-10-1;20:00:00;20:59:00;1200
3160-10-1;21:00:00;21:59:00;1200
3160-10-1;22:00:00;22:59:00;1200
3160-10-1;23:00:00;23:59:00;1200
3161-10-0;04:00:00;04:59:00;1800
3161-10-0;05:00:00;05:59:00;900
3161-10-0;06:00:00;06:59:00;900
3161-10-0;07:00:00;07:59:00;900
3161-10-0;08:00:00;08:59:00;1200
3161-10-0;09:00:00;09:59:00;1200
3161-10-0;10:00:00;10:59:00;1200
3161-10-0;11:00:00;11:59:00;1200
3161-10-0;12:00:00;12:59:00;1200
3161-10-0;13:00:00;13:59:00;1200
3161-10-0;14:00:00;14:59:00;1200
3161-10-0;15:00:00;15:59:00;1200
3161-10-0;16:00:00;16:59:00;900
3161-10-0;17:00:00;17:59:00;900
3161-10-0;18:00:00;18:59:00;1200
3161-10-0;19:00:00;19:59:00;1800
3161-10-0;20:00:00;20:59:00;3600
3161-10-0;21:00:00;21:59:00;1800
3161-10-0;22:00:00;22:59:00;3600
3161-10-0;23:00:00;23:59:00;3600
3161-10-1;05:00:00;05:59:00;1200
3161-10-1;06:00:00;06:59:00;1200
3161-10-1;07:00:00;07:59:00;900
3161-10-1;08:00:00;08:59:00;900
3161-10-1;09:00:00;09:59:00;1200
3161-10-1;10:00:00;10:59:00;1200
3161-10-1;11:00:00;11:59:00;1200
3161-10-1;12:00:00;12:59:00;1200
3161-10-1;13:00:00;13:59:00;1200
3161-10-1;14:00:00;14:59:00;1200
3161-10-1;15:00:00;15:59:00;1200
3161-10-1;16:00:00;16:59:00;1200
3161-10-1;17:00:00;17:59:00;900
3161-10-1;18:00:00;18:59:00;1200
3161-10-1;19:00:00;19:59:00;1200
3161-10-1;20:00:00;20:59:00;1200
3161-10-1;21:00:00;21:59:00;1800
3161-10-1;22:00:00;22:59:00;3600
3161-10-1;23:00:00;23:59:00;1800
3206-10-0;00:00:00;00:59:00;3600
3206-10-0;04:00:00;04:59:00;1200
3206-10-0;05:00:00;05:59:00;900
3206-10-0;06:00:00;06:59:00;600
3206-10-0;07:00:00;07:59:00;720
3206-10-0;08:00:00;08:59:00;600
3206-10-0;09:00:00;09:59:00;1200
3206-10-0;10:00:00;10:59:00;1200
3206-10-0;11:00:00;11:59:00;720
3206-10-0;12:00:00;12:59:00;600
3206-10-0;13:00:00;13:59:00;600
3206-10-0;14:00:00;14:59:00;600
3206-10-0;15:00:00;15:59:00;600
3206-10-0;16:00:00;16:59:00;600
3206-10-0;17:00:00;17:59:00;720
3206-10-0;18:00:00;18:59:00;900
3206-10-0;19:00:00;19:59:00;720
3206-10-0;20:00:00;20:59:00;900
3206-10-0;21:00:00;21:59:00;900
3206-10-0;22:00:00;22:59:00;900
3206-10-0;23:00:00;23:59:00;720
3301-10-0;04:00:00;04:59:00;1200
3301-10-0;05:00:00;05:59:00;900
3301-10-0;06:00:00;06:59:00;900
3301-10-0;07:00:00;07:59:00;1800
3301-10-0;08:00:00;08:59:00;1800
3301-10-0;09:00:00;09:59:00;1800
3301-10-0;10:00:00;10:59:00;1800
3301-10-0;11:00:00;11:59:00;3600
3301-10-0;12:00:00;12:59:00;1800
3301-10-0;13:00:00;13:59:00;1200
3301-10-0;14:00:00;14:59:00;1200
3301-10-0;15:00:00;15:59:00;1200
3301-10-0;16:00:00;16:59:00;1800
3301-10-0;17:00:00;17:59:00;1800
3301-10-0;18:00:00;18:59:00;1800
3301-10-0;19:00:00;19:59:00;1800
3301-10-0;20:00:00;20:59:00;3600
3301-10-0;21:00:00;21:59:00;1800
3301-10-0;22:00:00;22:59:00;1800
3301-10-0;23:00:00;23:59:00;1200
3301-10-1;05:00:00;05:59:00;1200
3301-10-1;06:00:00;06:59:00;1800
3301-10-1;07:00:00;07:59:00;900
3301-10-1;08:00:00;08:59:00;1200
3301-10-1;09:00:00;09:59:00;1800
3301-10-1;10:00:00;10:59:00;1800
3301-10-1;11:00:00;11:59:00;3600
3301-10-1;12:00:00;12:59:00;1800
3301-10-1;13:00:00;13:59:00;1800
3301-10-1;14:00:00;14:59:00;1800
3301-10-1;15:00:00;15:59:00;1200
3301-10-1;16:00:00;16:59:00;1800
3301-10-1;17:00:00;17:59:00;1200
3301-10-1;18:00:00;18:59:00;1800
3301-10-1;19:00:00;19:59:00;1800
3301-10-1;20:00:00;20:59:00;1200
3301-10-1;21:00:00;21:59:00;1800
3301-10-1;22:00:00;22:59:00;1800
3301-10-1;23:00:00;23:59:00;1800
3390-10-0;00:00:00;00:59:00;3600
3390-10-0;03:00:00;03:59:00;3600
3390-10-0;04:00:00;04:59:00;1200
3390-10-0;05:00:00;05:59:00;720
3390-10-0;06:00:00;06:59:00;360
3390-10-0;07:00:00;07:59:00;1200
3390-10-0;08:00:00;08:59:00;1200
3390-10-0;09:00:00;09:59:00;1200
3390-10-0;10:00:00;10:59:00;1200
3390-10-0;11:00:00;11:59:00;1200
3390-10-0;12:00:00;12:59:00;900
3390-10-0;13:00:00;13:59:00;1200
3390-10-0;14:00:00;14:59:00;600
3390-10-0;15:00:00;15:59:00;600
3390-10-0;16:00:00;16:59:00;1200
3390-10-0;17:00:00;17:59:00;1200
3390-10-0;18:00:00;18:59:00;1800
3390-10-0;19:00:00;19:59:00;1200
3390-10-0;20:00:00;20:59:00;1800
3390-10-0;21:00:00;21:59:00;1800
3390-10-0;22:00:00;22:59:00;1200
3390-10-0;23:00:00;23:59:00;1800
3390-10-1;00:00:00;00:59:00;1200
3390-10-1;01:00:00;01:59:00;3600
3390-10-1;04:00:00;04:59:00;3600
3390-10-1;05:00:00;05:59:00;1200
3390-10-1;06:00:00;06:59:00;1200
3390-10-1;07:00:00;07:59:00;900
3390-10-1;08:00:00;08:59:00;480
3390-10-1;09:00:00;09:59:00;900
3390-10-1;10:00:00;10:59:00;1200
3390-10-1;11:00:00;11:59:00;1200
3390-10-1;12:00:00;12:59:00;900
3390-10-1;13:00:00;13:59:00;1200
3390-10-1;14:00:00;14:59:00;1200
3390-10-1;15:00:00;15:59:00;900
3390-10-1;16:00:00;16:59:00;600
3390-10-1;17:00:00;17:59:00;600
3390-10-1;18:00:00;18:59:00;1200
3390-10-1;19:00:00;19:59:00;1200
3390-10-1;20:00:00;20:59:00;1800
3390-10-1;21:00:00;21:59:00;1200
3390-10-1;22:00:00;22:59:00;1200
3390-10-1;23:00:00;23:59:00;1800
3414-10-0;04:00:00;04:59:00;3600
3414-10-0;05:00:00;05:59:00;900
3414-10-0;06:00:00;06:59:00;720
3414-10-0;07:00:00;07:59:00;600
3414-10-0;08:00:00;08:59:00;600
3414-10-0;09:00:00;09:59:00;900
3414-10-0;10:00:00;10:59:00;1200
3414-10-0;11:00:00;11:59:00;1200
3414-10-0;12:00:00;12:59:00;900
3414-10-0;13:00:00;13:59:00;900
3414-10-0;14:00:00;14:59:00;900
3414-10-0;15:00:00;15:59:00;600
3414-10-0;16:00:00;16:59:00;720
3414-10-0;17:00:00;17:59:00;1200
3414-10-0;18:00:00;18:59:00;1800
3414-10-0;19:00:00;19:59:00;1800
3414-10-0;20:00:00;20:59:00;1800
3414-10-0;21:00:00;21:59:00;3600
3414-10-0;22:00:00;22:59:00;3600
3414-10-0;23:00:00;23:59:00;1800
3414-10-1;00:00:00;00:59:00;3600
3414-10-1;05:00:00;05:59:00;1800
3414-10-1;06:00:00;06:59:00;900
3414-10-1;07:00:00;07:59:00;900
3414-10-1;08:00:00;08:59:00;600
3414-10-1;09:00:00;09:59:00;480
3414-10-1;10:00:00;10:59:00;1200
3414-10-1;11:00:00;11:59:00;1200
3414-10-1;12:00:00;12:59:00;1200
3414-10-1;13:00:00;13:59:00;900
3414-10-1;14:00:00;14:59:00;720
3414-10-1;15:00:00;15:59:00;900
3414-10-1;16:00:00;16:59:00;600
3414-10-1;17:00:00;17:59:00;720
3414-10-1;18:00:00;18:59:00;1800
3414-10-1;19:00:00;19:59:00;1800
3414-10-1;20:00:00;20:59:00;1800
3414-10-1;21:00:00;21:59:00;1800
3414-10-1;22:00:00;22:59:00;1800
3414-10-1;23:00:00;23:59:00;3600
342C-10-0;04:00:00;04:59:00;3600
342C-10-0;05:00:00;05:59:00;1200
342C-10-0;06:00:00;06:59:00;1200
342C-10-0;07:00:00;07:59:00;1200
342C-10-0;08:00:00;08:59:00;1200
342C-10-0;09:00:00;09:59:00;1200
342C-10-0;10:00:00;10:59:00;1200
342C-10-0;11:00:00;11:59:00;1200
342C-10-0;12:00:00;12:59:00;1200
342C-10-0;13:00:00;13:59:00;1200
342C-10-0;14:00:00;14:59:00;1200
342C-10-0;15:00:00;15:59:00;1200
342C-10-0;16:00:00;16:59:00;1200
342C-10-0;17:00:00;17:59:00;1200
342C-10-0;18:00:00;18:59:00;1200
342C-10-0;19:00:00;19:59:00;1800
342C-10-0;20:00:00;20:59:00;1800
342C-10-0;21:00:00;21:59:00;1800
342C-10-0;22:00:00;22:59:00;1800
342C-10-0;23:00:00;23:59:00;3600
342C-10-1;00:00:00;00:59:00;3600
342C-10-1;05:00:00;05:59:00;3600
342C-10-1;06:00:00;06:59:00;1800
342C-10-1;07:00:00;07:59:00;1200
342C-10-1;08:00:00;08:59:00;1200
342C-10-1;09:00:00;09:59:00;1200
342C-10-1;10:00:00;10:59:00;1200
342C-10-1;11:00:00;11:59:00;1200
342C-10-1;12:00:00;12:59:00;1200
342C-10-1;13:00:00;13:59:00;1200
342C-10-1;14:00:00;14:59:00;1200
342C-10-1;15:00:00;15:59:00;1200
